13-Sep-22 13:21:25 INFO run_ipd ............. run IPD 1605557700 .............
13-Sep-22 13:21:25 INFO remove_old_ips_from_range   > remove IPs older than 120 seconds
14-Sep-22 00:08:45 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.200.0.0   s_ipcount=17734 min_samples=23170
14-Sep-22 00:08:45 INFO run_ipd       NO -> join siblings
14-Sep-22 00:08:45 INFO join_siblings         join siblings for range 4/15/18.200.0.0
14-Sep-22 00:08:45 INFO run_ipd    current_range: 4/15/18.198.0.0
14-Sep-22 00:08:45 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.198.0.0   s_ipcount=14007 min_samples=23170
14-Sep-22 00:08:45 INFO run_ipd       NO -> join siblings
14-Sep-22 00:08:45 INFO join_siblings         join siblings for range 4/15/18.198.0.0
14-Sep-22 00:09:28 INFO join_siblings  NO -> do nothing
14-Sep-22 00:09:28 INFO run_ipd    current_range: 4/15/18.196.0.0
14-Sep-22 00:09:28 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.196.0.0   s_ipcount=100202 min_samples=23170
14-Sep-22 00:09:49 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.416, 'AMS-SB6.449': 0.327, 'AMS-SB5.10': 0.068, 'F-EH1.12': 0.059, 'F-ED11.9': 0.058, 'F-ED12.15': 0.058, 'AMS-SC1.15': 0.009, 'VIE-SB5.1516': 0.002, 'VIE-SB5.1507': 0.001, 'PAR-SB3.11': 0.001, 'F-EH1.13': 0.0, 'F-ED12.9': 0.0, 'F-ED12.359': 0.0, 'F-ED12.74': 0.0, 'VIE-SB6.12': 0.0, 'F-ED14.564': 0.0}
14-Sep-22 00:09:49 INFO get_prevalent_ingress         prevalent for 4/15/18.196.0.0: None (-1.00)
14-Sep-22 00:09:49 INFO run_ipd         NO -> split subnet
14-Sep-22 00:09:49 INFO split_range           split 18.196.0.0/15 into 18.196.0.0/16 and 18.197.0.0/16
14-Sep-22 00:09:59 INFO run_ipd    current_range: 4/15/18.194.0.0
14-Sep-22 00:09:59 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.194.0.0   s_ipcount=210707 min_samples=23170
14-Sep-22 00:10:20 INFO get_prevalent_ingress         no prevalent ingress found: {'AMS-SB6.449': 0.517, 'F-EE1.11': 0.291, 'F-ED11.9': 0.044, 'F-EH1.12': 0.044, 'F-ED12.15': 0.043, 'AMS-SB5.10': 0.024, 'AMS-SC1.15': 0.024, 'VIE-SB5.1507': 0.006, 'VIE-SB5.1516': 0.005, 'F-ED12.74': 0.0, 'F-ED12.359': 0.0, 'PAR-SB3.11': 0.0, 'F-EH1.13': 0.0, 'F-ED12.9': 0.0, 'ULM-EB5.54': 0.0, 'F-ED14.564': 0.0}
14-Sep-22 00:10:20 INFO get_prevalent_ingress         prevalent for 4/15/18.194.0.0: None (-1.00)
14-Sep-22 00:10:20 INFO run_ipd         NO -> split subnet
14-Sep-22 00:10:20 INFO split_range           split 18.194.0.0/15 into 18.194.0.0/16 and 18.195.0.0/16
14-Sep-22 00:10:30 INFO run_ipd    current_range: 4/15/18.192.0.0
14-Sep-22 00:10:30 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.192.0.0   s_ipcount=177817 min_samples=23170
14-Sep-22 00:10:51 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.513, 'AMS-SB6.449': 0.254, 'F-ED11.9': 0.063, 'F-ED12.15': 0.063, 'F-EH1.12': 0.062, 'AMS-SB5.10': 0.036, 'AMS-SC1.15': 0.006, 'VIE-SB5.1516': 0.002, 'VIE-SB5.1507': 0.0, 'F-EH1.13': 0.0, 'F-ED12.9': 0.0, 'F-ED12.74': 0.0, 'F-ED12.359': 0.0, 'F-ED14.564': 0.0, 'ULM-EB5.54': 0.0, 'PAR-SB3.11': 0.0, 'VIE-SB5.23': 0.0}
14-Sep-22 00:10:51 INFO get_prevalent_ingress         prevalent for 4/15/18.192.0.0: None (-1.00)
14-Sep-22 00:10:51 INFO run_ipd         NO -> split subnet
14-Sep-22 00:10:51 INFO split_range           split 18.192.0.0/15 into 18.192.0.0/16 and 18.193.0.0/16
14-Sep-22 00:11:01 INFO run_ipd    current_range: 4/14/18.188.0.0
14-Sep-22 00:11:01 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/14/18.188.0.0   s_ipcount=2831 min_samples=32768
14-Sep-22 00:11:01 INFO run_ipd       NO -> join siblings
14-Sep-22 00:11:01 INFO join_siblings         join siblings for range 4/14/18.188.0.0
14-Sep-22 00:11:01 INFO run_ipd    current_range: 4/15/18.186.0.0
14-Sep-22 00:11:01 WARNING get_sample_count  key 4/15/18.186.0.0 does not exist
14-Sep-22 00:11:01 INFO run_ipd skip this range since there is nothing to do here
14-Sep-22 00:11:01 INFO run_ipd    current_range: 4/15/18.184.0.0
14-Sep-22 00:11:01 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.184.0.0   s_ipcount=141465 min_samples=23170
14-Sep-22 00:11:22 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.394, 'AMS-SB6.449': 0.37, 'AMS-SB5.10': 0.068, 'F-ED11.9': 0.052, 'F-ED12.15': 0.052, 'F-EH1.12': 0.051, 'AMS-SC1.15': 0.008, 'VIE-SB5.1516': 0.003, 'PAR-SB3.11': 0.001, 'ULM-EB5.54': 0.001, 'VIE-SB5.1507': 0.0, 'F-ED12.359': 0.0, 'F-EH1.13': 0.0, 'F-ED12.74': 0.0, 'IST-SA1.214': 0.0, 'F-ED14.564': 0.0, 'F-ED12.9': 0.0}
14-Sep-22 00:11:22 INFO get_prevalent_ingress         prevalent for 4/15/18.184.0.0: None (-1.00)
14-Sep-22 00:11:22 INFO run_ipd         NO -> split subnet
14-Sep-22 00:11:22 INFO split_range           split 18.184.0.0/15 into 18.184.0.0/16 and 18.185.0.0/16
14-Sep-22 00:11:32 INFO run_ipd    current_range: 4/13/18.176.0.0
14-Sep-22 00:11:32 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/13/18.176.0.0   s_ipcount=16001 min_samples=46340
14-Sep-22 00:11:32 INFO run_ipd       NO -> join siblings
14-Sep-22 00:11:32 INFO join_siblings         join siblings for range 4/13/18.176.0.0
14-Sep-22 00:11:32 INFO run_ipd    current_range: 4/12/18.160.0.0
14-Sep-22 00:11:32 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/12/18.160.0.0   s_ipcount=2351 min_samples=65536
14-Sep-22 00:11:32 INFO run_ipd       NO -> join siblings
14-Sep-22 00:11:32 INFO join_siblings         join siblings for range 4/12/18.160.0.0
14-Sep-22 00:11:32 INFO run_ipd    current_range: 4/15/18.158.0.0
14-Sep-22 00:11:32 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.158.0.0   s_ipcount=125691 min_samples=23170
14-Sep-22 00:11:54 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.494, 'AMS-SB6.449': 0.283, 'F-EH1.12': 0.064, 'F-ED11.9': 0.062, 'F-ED12.15': 0.061, 'AMS-SB5.10': 0.026, 'AMS-SC1.15': 0.005, 'VIE-SB5.1516': 0.003, 'VIE-SB5.1507': 0.0, 'PAR-SB3.11': 0.0, 'F-ED12.359': 0.0, 'F-EH1.13': 0.0, 'ULM-EB5.54': 0.0, 'F-ED12.74': 0.0, 'VIE-SB6.12': 0.0, 'F-ED12.9': 0.0}
14-Sep-22 00:11:54 INFO get_prevalent_ingress         prevalent for 4/15/18.158.0.0: None (-1.00)
14-Sep-22 00:11:54 INFO run_ipd         NO -> split subnet
14-Sep-22 00:11:54 INFO split_range           split 18.158.0.0/15 into 18.158.0.0/16 and 18.159.0.0/16
14-Sep-22 00:12:04 INFO run_ipd    current_range: 4/15/18.156.0.0
14-Sep-22 00:12:04 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/18.156.0.0   s_ipcount=140746 min_samples=23170
14-Sep-22 00:12:25 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.446, 'AMS-SB6.449': 0.29, 'F-EH1.12': 0.069, 'F-ED12.15': 0.067, 'F-ED11.9': 0.066, 'AMS-SB5.10': 0.048, 'AMS-SC1.15': 0.008, 'VIE-SB5.1516': 0.002, 'F-EH1.13': 0.002, 'VIE-SB5.1507': 0.001, 'PAR-SB3.11': 0.001, 'F-ED12.9': 0.001, 'F-ED12.74': 0.0, 'F-ED12.359': 0.0, 'VIE-SB6.12': 0.0, 'VIE-SB5.23': 0.0, 'F-ED14.564': 0.0}
14-Sep-22 00:12:25 INFO get_prevalent_ingress         prevalent for 4/15/18.156.0.0: None (-1.00)
14-Sep-22 00:12:25 INFO run_ipd         NO -> split subnet
14-Sep-22 00:12:25 INFO split_range           split 18.156.0.0/15 into 18.156.0.0/16 and 18.157.0.0/16
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/14/18.152.0.0
14-Sep-22 00:12:35 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/14/18.152.0.0   s_ipcount=8208 min_samples=32768
14-Sep-22 00:12:35 INFO run_ipd       NO -> join siblings
14-Sep-22 00:12:35 INFO join_siblings         join siblings for range 4/14/18.152.0.0
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/13/18.144.0.0
14-Sep-22 00:12:35 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/13/18.144.0.0   s_ipcount=2226 min_samples=46340
14-Sep-22 00:12:35 INFO run_ipd       NO -> join siblings
14-Sep-22 00:12:35 INFO join_siblings         join siblings for range 4/13/18.144.0.0
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/12/18.128.0.0
14-Sep-22 00:12:35 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/12/18.128.0.0   s_ipcount=45688 min_samples=65536
14-Sep-22 00:12:35 INFO run_ipd       NO -> join siblings
14-Sep-22 00:12:35 INFO join_siblings         join siblings for range 4/12/18.128.0.0
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/9/18.0.0.0
14-Sep-22 00:12:35 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/9/18.0.0.0   s_ipcount=230 min_samples=185363
14-Sep-22 00:12:35 INFO run_ipd       NO -> join siblings
14-Sep-22 00:12:35 INFO join_siblings         join siblings for range 4/9/18.0.0.0
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/15/17.254.0.0
14-Sep-22 00:12:35 WARNING get_sample_count  key 4/15/17.254.0.0 does not exist
14-Sep-22 00:12:35 INFO run_ipd skip this range since there is nothing to do here
14-Sep-22 00:12:35 INFO run_ipd    current_range: 4/15/17.252.0.0
14-Sep-22 00:12:35 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/17.252.0.0   s_ipcount=1217998 min_samples=23170
14-Sep-22 00:12:56 INFO get_prevalent_ingress         no prevalent ingress found: {'F-ED12.11': 0.166, 'F-ED11.25': 0.162, 'B-EH2.15': 0.156, 'B-EH3.15': 0.14, 'F-EH2.16': 0.096, 'F-EH1.14': 0.094, 'D-ED6.18': 0.075, 'D-ED5.15': 0.071, 'HH-EA13.48': 0.014, 'F-EH1.13': 0.006, 'VIE-SB5.1507': 0.005, 'VIE-SB5.1530': 0.003, 'F-EH2.526': 0.003, 'AMS-SB5.22': 0.002, 'F-EH1.335': 0.002, 'LON-SB2.13': 0.001, 'AMS-SB6.438': 0.001, 'PAO-SB3.172': 0.001, 'PAO-SB3.188': 0.001, 'F-ED12.9': 0.0, 'WAS-SA3.9': 0.0, 'LON-SB2.10': 0.0, 'LON-SB2.11': 0.0, 'D-ED5.11': 0.0, 'B-EH2.10': 0.0, 'LAX-SB3.180': 0.0, 'IST-SA1.214': 0.0, 'F-ED11.534': 0.0, 'LAX-SB3.196': 0.0, 'LON-SA1.494': 0.0, 'PAO-SB3.187': 0.0}
14-Sep-22 00:12:56 INFO get_prevalent_ingress         prevalent for 4/15/17.252.0.0: None (-1.00)
14-Sep-22 00:12:56 INFO run_ipd         NO -> split subnet
14-Sep-22 00:12:56 INFO split_range           split 17.252.0.0/15 into 17.252.0.0/16 and 17.253.0.0/16
14-Sep-22 00:13:05 INFO run_ipd    current_range: 4/15/17.250.0.0
14-Sep-22 00:13:05 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/17.250.0.0   s_ipcount=2274 min_samples=23170
14-Sep-22 00:13:05 INFO run_ipd       NO -> join siblings
14-Sep-22 00:13:05 INFO join_siblings         join siblings for range 4/15/17.250.0.0
14-Sep-22 00:13:59 INFO join_siblings  NO -> do nothing
14-Sep-22 00:13:59 INFO run_ipd    current_range: 4/15/17.248.0.0
14-Sep-22 00:13:59 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/17.248.0.0   s_ipcount=153073 min_samples=23170
14-Sep-22 00:14:19 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EH1.14': 0.168, 'B-EH2.15': 0.164, 'B-EH3.15': 0.163, 'F-EH2.16': 0.161, 'F-ED12.11': 0.159, 'F-ED11.25': 0.152, 'B-EH2.10': 0.014, 'D-ED6.18': 0.008, 'D-ED5.15': 0.007, 'LON-SB2.10': 0.002, 'LON-SB2.11': 0.002, 'F-EH2.526': 0.001, 'F-EH1.335': 0.001, 'PAO-SB3.172': 0.0, 'HH-EA13.48': 0.0, 'WAS-SA3.9': 0.0, 'LAX-SB3.180': 0.0, 'PAO-SB3.188': 0.0, 'LON-SA1.412': 0.0, 'PAO-SB3.187': 0.0}
14-Sep-22 00:14:19 INFO get_prevalent_ingress         prevalent for 4/15/17.248.0.0: None (-1.00)
14-Sep-22 00:14:19 INFO run_ipd         NO -> split subnet
14-Sep-22 00:14:19 INFO split_range           split 17.248.0.0/15 into 17.248.0.0/16 and 17.249.0.0/16
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/13/17.240.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/13/17.240.0.0   s_ipcount=24892 min_samples=46340
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/13/17.240.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/12/17.224.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/12/17.224.0.0   s_ipcount=1 min_samples=65536
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/12/17.224.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/11/17.192.0.0
14-Sep-22 00:14:29 WARNING get_sample_count  key 4/11/17.192.0.0 does not exist
14-Sep-22 00:14:29 INFO run_ipd skip this range since there is nothing to do here
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/10/17.128.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/10/17.128.0.0   s_ipcount=72311 min_samples=131072
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/10/17.128.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/9/17.0.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/9/17.0.0.0   s_ipcount=77042 min_samples=185363
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/9/17.0.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/8/16.0.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/8/16.0.0.0   s_ipcount=1094 min_samples=262144
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/8/16.0.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/7/14.0.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/7/14.0.0.0   s_ipcount=187963 min_samples=370727
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/7/14.0.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/12/13.240.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/12/13.240.0.0   s_ipcount=11240 min_samples=65536
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/12/13.240.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/13/13.232.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/13/13.232.0.0   s_ipcount=7158 min_samples=46340
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/13/13.232.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/14/13.228.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/14/13.228.0.0   s_ipcount=4790 min_samples=32768
14-Sep-22 00:14:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:14:29 INFO join_siblings         join siblings for range 4/14/13.228.0.0
14-Sep-22 00:14:29 INFO run_ipd    current_range: 4/15/13.226.0.0
14-Sep-22 00:14:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/13.226.0.0   s_ipcount=847553 min_samples=23170
14-Sep-22 00:14:50 INFO get_prevalent_ingress         no prevalent ingress found: {'D-ED5.13': 0.261, 'D-ED6.16': 0.257, 'M-EF2.10': 0.111, 'M-EF1.11': 0.109, 'M-EF2.9': 0.106, 'M-EF1.14': 0.104, 'AMS-SB6.449': 0.028, 'AMS-SB5.23': 0.007, 'AMS-SC1.15': 0.003, 'F-EH1.13': 0.002, 'VIE-SB6.12': 0.002, 'VIE-SB5.23': 0.002, 'VIE-SB5.1507': 0.001, 'PAR-SB3.11': 0.001, 'AMS-SB5.10': 0.001, 'F-ED12.9': 0.001, 'LON-SB2.13': 0.001, 'LON-SA1.586': 0.001, 'F-ED11.14': 0.0, 'LON-SA1.412': 0.0, 'LON-SA1.410': 0.0, 'VIE-SB5.1516': 0.0, 'NYC-SB5.358': 0.0, 'F-ED12.359': 0.0, 'M-EC4.14': 0.0, 'F-EE1.11': 0.0, 'F-EH1.12': 0.0, 'F-ED12.15': 0.0, 'F-ED11.9': 0.0, 'AMS-SC1.10': 0.0, 'F-ED14.398': 0.0, 'NYC-SB6.9': 0.0, 'VIE-SB5.12': 0.0, 'PAR-SB3.767': 0.0, 'F-ED12.74': 0.0, 'PAO-SB3.10': 0.0, 'PAO-SB3.9': 0.0, 'LAX-SB3.186': 0.0, 'PAO-SB3.188': 0.0, 'AMS-E7.12': 0.0, 'WAS-SA3.331': 0.0, 'WAS-SA3.12': 0.0, 'WAS-SA2.302': 0.0, 'F-ED11.256': 0.0, 'LAX-SB3.153': 0.0, 'PAO-SB3.172': 0.0}
14-Sep-22 00:14:50 INFO get_prevalent_ingress         prevalent for 4/15/13.226.0.0: None (-1.00)
14-Sep-22 00:14:50 INFO run_ipd         NO -> split subnet
14-Sep-22 00:14:50 INFO split_range           split 13.226.0.0/15 into 13.226.0.0/16 and 13.227.0.0/16
14-Sep-22 00:14:59 INFO run_ipd    current_range: 4/15/13.224.0.0
14-Sep-22 00:14:59 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/13.224.0.0   s_ipcount=408851 min_samples=23170
14-Sep-22 00:15:20 INFO get_prevalent_ingress         no prevalent ingress found: {'F-EE1.11': 0.718, 'F-EH1.12': 0.183, 'AMS-SB5.10': 0.039, 'F-EH1.13': 0.013, 'VIE-SB5.1507': 0.009, 'F-ED12.9': 0.008, 'PAR-SB3.767': 0.007, 'LON-SB2.13': 0.004, 'PAR-SB3.11': 0.004, 'D-ED6.16': 0.003, 'LON-SA1.412': 0.002, 'D-ED5.13': 0.002, 'F-ED12.74': 0.001, 'F-ED12.359': 0.001, 'AMS-SB6.449': 0.001, 'AMS-SC1.15': 0.001, 'F-ED12.15': 0.001, 'F-ED11.9': 0.001, 'VIE-SB5.1516': 0.0, 'F-ED14.564': 0.0, 'LON-SA1.410': 0.0, 'NYC-SB5.358': 0.0, 'VIE-SB5.12': 0.0, 'PAR-SB3.17': 0.0, 'NYC-SB6.9': 0.0, 'VIE-SB6.12': 0.0, 'VIE-SB5.23': 0.0, 'PAO-SB3.10': 0.0, 'PAO-SB3.9': 0.0, 'PAO-SB3.188': 0.0, 'LAX-SB3.153': 0.0, 'PAO-SB3.172': 0.0, 'WAS-SA3.331': 0.0, 'LAX-SB3.196': 0.0}
14-Sep-22 00:15:20 INFO get_prevalent_ingress         prevalent for 4/15/13.224.0.0: None (-1.00)
14-Sep-22 00:15:20 INFO run_ipd         NO -> split subnet
14-Sep-22 00:15:20 INFO split_range           split 13.224.0.0/15 into 13.224.0.0/16 and 13.225.0.0/16
14-Sep-22 00:15:29 INFO run_ipd    current_range: 4/11/13.192.0.0
14-Sep-22 00:15:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/11/13.192.0.0   s_ipcount=4814 min_samples=92681
14-Sep-22 00:15:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:15:29 INFO join_siblings         join siblings for range 4/11/13.192.0.0
14-Sep-22 00:15:29 INFO run_ipd    current_range: 4/10/13.128.0.0
14-Sep-22 00:15:29 WARNING get_sample_count  key 4/10/13.128.0.0 does not exist
14-Sep-22 00:15:29 INFO run_ipd skip this range since there is nothing to do here
14-Sep-22 00:15:29 INFO run_ipd    current_range: 4/12/13.112.0.0
14-Sep-22 00:15:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/12/13.112.0.0   s_ipcount=13755 min_samples=65536
14-Sep-22 00:15:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:15:29 INFO join_siblings         join siblings for range 4/12/13.112.0.0
14-Sep-22 00:15:29 INFO run_ipd    current_range: 4/14/13.108.0.0
14-Sep-22 00:15:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/14/13.108.0.0   s_ipcount=4288 min_samples=32768
14-Sep-22 00:15:29 INFO run_ipd       NO -> join siblings
14-Sep-22 00:15:29 INFO join_siblings         join siblings for range 4/14/13.108.0.0
14-Sep-22 00:15:29 INFO run_ipd    current_range: 4/15/13.106.0.0
14-Sep-22 00:15:29 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/13.106.0.0   s_ipcount=244308 min_samples=23170
14-Sep-22 00:15:50 INFO get_prevalent_ingress         no prevalent ingress found: {'F-ED12.13': 0.205, 'F-ED11.11': 0.186, 'VIE-SB6.9': 0.173, 'VIE-SB5.32': 0.152, 'D-ED5.460': 0.056, 'D-ED5.527': 0.056, 'D-ED5.533': 0.054, 'D-ED6.666': 0.053, 'M-EC4.16': 0.021, 'M-EC4.15': 0.021, 'B-EJ1.126': 0.013, 'B-EJ1.121': 0.01, 'WAS-SA2.300': 0.0, 'MIL-SA1.9': 0.0, 'F-EE7.759': 0.0}
14-Sep-22 00:15:50 INFO get_prevalent_ingress         prevalent for 4/15/13.106.0.0: None (-1.00)
14-Sep-22 00:15:50 INFO run_ipd         NO -> split subnet
14-Sep-22 00:15:50 INFO split_range           split 13.106.0.0/15 into 13.106.0.0/16 and 13.107.0.0/16
14-Sep-22 00:16:00 INFO run_ipd    current_range: 4/15/13.104.0.0
14-Sep-22 00:16:00 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/15/13.104.0.0   s_ipcount=6699 min_samples=23170
14-Sep-22 00:16:00 INFO run_ipd       NO -> join siblings
14-Sep-22 00:16:00 INFO join_siblings         join siblings for range 4/15/13.104.0.0
14-Sep-22 00:16:00 INFO run_ipd    current_range: 4/13/13.96.0.0
14-Sep-22 00:16:00 WARNING get_sample_count  key 4/13/13.96.0.0 does not exist
14-Sep-22 00:16:00 INFO run_ipd skip this range since there is nothing to do here
14-Sep-22 00:16:00 INFO run_ipd    current_range: 4/11/13.64.0.0
14-Sep-22 00:16:00 INFO check_if_enough_samples_have_been_collected   > Check if enough samples have been collected (s_ipcount >= n_cidr ) 4/11/13.64.0.0   s_ipcount=46700 min_samples=92681
14-Sep-22 00:16:00 INFO run_ipd       NO -> join siblings
14-Sep-22 00:16:00 INFO join_siblings         join siblings for range 4/11/13.64.0.0
14-Sep-22 00:16:00 INFO run_ipd    current_range: 4/10/13.0.0.0
